epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1054.15,2.71467,3.79133,3.45587,0.32162,0.30771,0.28689,0.11381,2.0576,2.48725,2.828,0.0033298,0.0033298,0.0700318
2,1883.88,1.90364,2.44771,2.52531,0.53541,0.51462,0.48859,0.23686,1.7101,2.06362,2.26937,0.00663015,0.00663015,0.0399988
